CLOUD_COVER,ID_completo,EARTH_SUN_DISTANCE,Fecha,ID,IMAGE_QUALITY_TIER,INDEX_ID,SUN_AZIMUTH,SUN_ELEVATION,Satelite,Sensor,WRS_PATH,WRS_ROW
13.981257,COPERNICUS/S2_SR_HARMONIZED/20230527T103629_20230527T103641_T31TCH,,2023-05-27,20230527T103629_20230527T103641_T31TCH,,20230527T103629_20230527T103641_T31TCH,143.684043322808,64.75688536530299,SENTINEL_2,,,
28.55,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20230529,1.0134582,2023-05-29,2_LC09_198030_20230529,,LC09_198030_20230529,138.26515347,63.40308251,LANDSAT_9,OLI_TIRS,198,30
71.214491,COPERNICUS/S2_SR_HARMONIZED/20230530T104629_20230530T105853_T31TCH,,2023-05-30,20230530T104629_20230530T105853_T31TCH,,20230530T104629_20230530T105853_T31TCH,147.988384629155,66.16866678094149,SENTINEL_2,,,
99.452335,COPERNICUS/S2_SR_HARMONIZED/20230601T104021_20230601T104107_T31TCH,,2023-06-01,20230601T104021_20230601T104107_T31TCH,,20230601T104021_20230601T104107_T31TCH,142.501273909365,65.3492195911239,SENTINEL_2,,,
39.655638,COPERNICUS/S2_SR_HARMONIZED/20230604T104621_20230604T105846_T31TCH,,2023-06-04,20230604T104621_20230604T105846_T31TCH,,20230604T104621_20230604T105846_T31TCH,146.876107679129,66.69131043199249,SENTINEL_2,,,
97.350883,COPERNICUS/S2_SR_HARMONIZED/20230606T103629_20230606T104915_T31TCH,,2023-06-06,20230606T103629_20230606T104915_T31TCH,,20230606T103629_20230606T104915_T31TCH,141.395221634591,65.7782159116978,SENTINEL_2,,,
82.91,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20230606,1.0146565,2023-06-06,1_2_LC08_198030_20230606,,LC08_198030_20230606,136.53053159,64.14297029,LANDSAT_8,OLI_TIRS,198,30
74.726307,COPERNICUS/S2_SR_HARMONIZED/20230609T104629_20230609T105854_T31TCH,,2023-06-09,20230609T104629_20230609T105854_T31TCH,,20230609T104629_20230609T105854_T31TCH,145.844316811957,67.04858378180501,SENTINEL_2,,,
79.718447,COPERNICUS/S2_SR_HARMONIZED/20230611T103631_20230611T104650_T31TCH,,2023-06-11,20230611T103631_20230611T104650_T31TCH,,20230611T103631_20230611T104650_T31TCH,140.387765484964,66.0400830069466,SENTINEL_2,,,
96.620941,COPERNICUS/S2_SR_HARMONIZED/20230614T105031_20230614T105029_T31TCH,,2023-06-14,20230614T105031_20230614T105029_T31TCH,,20230614T105031_20230614T105029_T31TCH,144.910667113518,67.2362512106546,SENTINEL_2,,,
81.04,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20230614,1.015646,2023-06-14,2_LC09_198030_20230614,,LC09_198030_20230614,134.9008544,64.40907064,LANDSAT_9,OLI_TIRS,198,30
9.74607,COPERNICUS/S2_SR_HARMONIZED/20230616T103629_20230616T103659_T31TCH,,2023-06-16,20230616T103629_20230616T103659_T31TCH,,20230616T103629_20230616T103659_T31TCH,139.547183793244,66.1436645072136,SENTINEL_2,,,
84.05239,COPERNICUS/S2_SR_HARMONIZED/20230619T104629_20230619T105854_T31TCH,,2023-06-19,20230619T104629_20230619T105854_T31TCH,,20230619T104629_20230619T105854_T31TCH,144.148699825249,67.2634557071142,SENTINEL_2,,,
61.988437,COPERNICUS/S2_SR_HARMONIZED/20230621T103631_20230621T104238_T31TCH,,2023-06-21,20230621T103631_20230621T104238_T31TCH,,20230621T103631_20230621T104238_T31TCH,138.890284619131,66.0888712742176,SENTINEL_2,,,
82.76,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20230622,1.0163007,2023-06-22,1_2_LC08_198030_20230622,,LC08_198030_20230622,134.1101211,64.38732576,LANDSAT_8,OLI_TIRS,198,30
0.001048,COPERNICUS/S2_SR_HARMONIZED/20230624T104621_20230624T105846_T31TCH,,2023-06-24,20230624T104621_20230624T105846_T31TCH,,20230624T104621_20230624T105846_T31TCH,143.581684532279,67.1328629356706,SENTINEL_2,,,
59.005207,COPERNICUS/S2_SR_HARMONIZED/20230626T103629_20230626T103659_T31TCH,,2023-06-26,20230626T103629_20230626T103659_T31TCH,,20230626T103629_20230626T103659_T31TCH,138.484272673536,65.8917752753314,SENTINEL_2,,,
87.087649,COPERNICUS/S2_SR_HARMONIZED/20230629T104629_20230629T105022_T31TCH,,2023-06-29,20230629T104629_20230629T105022_T31TCH,,20230629T104629_20230629T105022_T31TCH,143.282167081924,66.8609419663423,SENTINEL_2,,,
79.93,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20230630,1.0166118,2023-06-30,2_LC09_198030_20230630,,LC09_198030_20230630,133.6649267,63.9289792,LANDSAT_9,OLI_TIRS,198,30
9.208231,COPERNICUS/S2_SR_HARMONIZED/20231002T104841_20231002T105117_T31TCH,,2023-10-02,20231002T104841_20231002T105117_T31TCH,,20231002T104841_20231002T105117_T31TCH,164.604728077836,42.4711036351747,SENTINEL_2,,,
37.123314,COPERNICUS/S2_SR_HARMONIZED/20231004T103809_20231004T104803_T31TCH,,2023-10-04,20231004T103809_20231004T104803_T31TCH,,20231004T103809_20231004T104803_T31TCH,161.760249154053,41.2219098156401,SENTINEL_2,,,
33.22,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20231004,1.0004202,2023-10-04,2_LC09_198030_20231004,,LC09_198030_20231004,158.4298264,40.23770615,LANDSAT_9,OLI_TIRS,198,30
0.029967,COPERNICUS/S2_SR_HARMONIZED/20231007T104829_20231007T105344_T31TCH,,2023-10-07,20231007T104829_20231007T105344_T31TCH,,20231007T104829_20231007T105344_T31TCH,165.583048248512,40.6516824313488,SENTINEL_2,,,
0.000825,COPERNICUS/S2_SR_HARMONIZED/20231009T103931_20231009T104805_T31TCH,,2023-10-09,20231009T103931_20231009T104805_T31TCH,,20231009T103931_20231009T104805_T31TCH,162.78375762874,39.4361005377748,SENTINEL_2,,,
5.31,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20231012,0.9981637,2023-10-12,1_2_LC08_198030_20231012,,LC08_198030_20231012,160.16288872,37.44262155,LANDSAT_8,OLI_TIRS,198,30
0.003374,COPERNICUS/S2_SR_HARMONIZED/20231012T104951_20231012T105229_T31TCH,,2023-10-12,20231012T104951_20231012T105229_T31TCH,,20231012T104951_20231012T105229_T31TCH,166.437475366628,38.8432395372104,SENTINEL_2,,,
99.999529,COPERNICUS/S2_SR_HARMONIZED/20231014T103919_20231014T103915_T31TCH,,2023-10-14,20231014T103919_20231014T103915_T31TCH,,20231014T103919_20231014T103915_T31TCH,163.704413352296,37.667245540492,SENTINEL_2,,,
71.944547,COPERNICUS/S2_SR_HARMONIZED/20231017T104939_20231017T105414_T31TCH,,2023-10-17,20231017T104939_20231017T105414_T31TCH,,20231017T104939_20231017T105414_T31TCH,167.210560773259,37.0657574138102,SENTINEL_2,,,
84.433311,COPERNICUS/S2_SR_HARMONIZED/20231019T104041_20231019T104908_T31TCH,,2023-10-19,20231019T104041_20231019T104908_T31TCH,,20231019T104041_20231019T104908_T31TCH,164.472978076475,35.9215796080485,SENTINEL_2,,,
73.22,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20231020,0.9958775,2023-10-20,2_LC09_198030_20231020,,LC09_198030_20231020,161.54181413,34.68808989,LANDSAT_9,OLI_TIRS,198,30
86.139542,COPERNICUS/S2_SR_HARMONIZED/20231022T105101_20231022T105339_T31TCH,,2023-10-22,20231022T105101_20231022T105339_T31TCH,,20231022T105101_20231022T105339_T31TCH,167.827261762134,35.3239045231405,SENTINEL_2,,,
53.936547,COPERNICUS/S2_SR_HARMONIZED/20231024T104019_20231024T104453_T31TCH,,2023-10-24,20231024T104019_20231024T104453_T31TCH,,20231024T104019_20231024T104453_T31TCH,165.135960830959,34.2217457145342,SENTINEL_2,,,
39.169705,COPERNICUS/S2_SR_HARMONIZED/20231027T105039_20231027T105642_T31TCH,,2023-10-27,20231027T105039_20231027T105642_T31TCH,,20231027T105039_20231027T105642_T31TCH,168.340225602823,33.6394653677126,SENTINEL_2,,,
12.22,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20231028,0.9936428,2023-10-28,1_2_LC08_198030_20231028,,LC08_198030_20231028,162.61425901,32.04400167,LANDSAT_8,OLI_TIRS,198,30
93.259925,COPERNICUS/S2_SR_HARMONIZED/20231029T104141_20231029T104255_T31TCH,,2023-10-29,20231029T104141_20231029T104255_T31TCH,,20231029T104141_20231029T104255_T31TCH,165.658952512605,32.5765896505053,SENTINEL_2,,,
71.30608,COPERNICUS/S2_SR_HARMONIZED/20231101T105201_20231101T105437_T31TCH,,2023-11-01,20231101T105201_20231101T105437_T31TCH,,20231101T105201_20231101T105437_T31TCH,168.713169037033,32.0213955059652,SENTINEL_2,,,
93.211323,COPERNICUS/S2_SR_HARMONIZED/20231103T104119_20231103T104653_T31TCH,,2023-11-03,20231103T104119_20231103T104653_T31TCH,,20231103T104119_20231103T104653_T31TCH,166.074680791073,31.004587333093802,SENTINEL_2,,,
24.34,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20231105,0.9915969,2023-11-05,2_LC09_198030_20231105,,LC09_198030_20231105,163.33458016,29.55934028,LANDSAT_9,OLI_TIRS,198,30
40.749636,COPERNICUS/S2_SR_HARMONIZED/20231106T105139_20231106T105820_T31TCH,,2023-11-06,20231106T105139_20231106T105820_T31TCH,,20231106T105139_20231106T105820_T31TCH,168.991062078889,30.488744609639397,SENTINEL_2,,,
0.021327,COPERNICUS/S2_SR_HARMONIZED/20231108T104241_20231108T104349_T31TCH,,2023-11-08,20231108T104241_20231108T104349_T31TCH,,20231108T104241_20231108T104349_T31TCH,166.333065711412,29.511526995051298,SENTINEL_2,,,
92.870814,COPERNICUS/S2_SR_HARMONIZED/20231111T105301_20231111T105527_T31TCH,,2023-11-11,20231111T105301_20231111T105527_T31TCH,,20231111T105301_20231111T105527_T31TCH,169.114226954529,29.0481378596363,SENTINEL_2,,,
15.02,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20231113,0.98971,2023-11-13,1_2_LC08_198030_20231113,,LC08_198030_20231113,163.72498036,27.29425997,LANDSAT_8,OLI_TIRS,198,30
10.20347,COPERNICUS/S2_SR_HARMONIZED/20231113T104209_20231113T104831_T31TCH,,2023-11-13,20231113T104209_20231113T104831_T31TCH,,20231113T104209_20231113T104831_T31TCH,166.485964561128,28.119889254647703,SENTINEL_2,,,
92.213702,COPERNICUS/S2_SR_HARMONIZED/20231116T105229_20231116T105227_T31TCH,,2023-11-16,20231116T105229_20231116T105227_T31TCH,,20231116T105229_20231116T105227_T31TCH,169.136042297542,27.720388424250302,SENTINEL_2,,,
4.83598,COPERNICUS/S2_SR_HARMONIZED/20231118T104321_20231118T104432_T31TCH,,2023-11-18,20231118T104321_20231118T104432_T31TCH,,20231118T104321_20231118T104432_T31TCH,166.501468989345,26.838458186265598,SENTINEL_2,,,
89.54,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20231121,0.9879508,2023-11-21,2_LC09_198030_20231121,,LC09_198030_20231121,163.79723563,25.30842844,LANDSAT_9,OLI_TIRS,198,30
93.539542,COPERNICUS/S2_SR_HARMONIZED/20231121T105341_20231121T105610_T31TCH,,2023-11-21,20231121T105341_20231121T105610_T31TCH,,20231121T105341_20231121T105610_T31TCH,169.036765876332,26.516475566193,SENTINEL_2,,,
1.253901,COPERNICUS/S2_SR_HARMONIZED/20231126T105309_20231126T105303_T31TCH,,2023-11-26,20231126T105309_20231126T105303_T31TCH,,20231126T105309_20231126T105303_T31TCH,168.84471058186,25.452381131280603,SENTINEL_2,,,
71.189499,COPERNICUS/S2_SR_HARMONIZED/20231128T104401_20231128T104509_T31TCH,,2023-11-28,20231128T104401_20231128T104509_T31TCH,,20231128T104401_20231128T104509_T31TCH,166.205836361121,24.670888110132296,SENTINEL_2,,,
32.43,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20231129,0.9864393,2023-11-29,1_2_LC08_198030_20231129,,LC08_198030_20231129,163.56848965,23.65703027,LANDSAT_8,OLI_TIRS,198,30
99.906111,COPERNICUS/S2_SR_HARMONIZED/20231201T105411_20231201T105433_T31TCH,,2023-12-01,20231201T105411_20231201T105433_T31TCH,,20231201T105411_20231201T105433_T31TCH,168.539798333095,24.535405608425606,SENTINEL_2,,,
0.550437,COPERNICUS/S2_SR_HARMONIZED/20231203T104319_20231203T104321_T31TCH,,2023-12-03,20231203T104319_20231203T104321_T31TCH,,20231203T104319_20231203T104321_T31TCH,165.934837681028,23.812772693999904,SENTINEL_2,,,
5.081053,COPERNICUS/S2_SR_HARMONIZED/20231206T105339_20231206T105804_T31TCH,,2023-12-06,20231206T105339_20231206T105804_T31TCH,,20231206T105339_20231206T105804_T31TCH,168.185852652025,23.783923242815604,SENTINEL_2,,,
59.72,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20231207,0.9852529,2023-12-07,2_LC09_198030_20231207,,LC09_198030_20231207,163.08946975,22.39218313,LANDSAT_9,OLI_TIRS,198,30
79.265153,COPERNICUS/S2_SR_HARMONIZED/20231208T104421_20231208T104431_T31TCH,,2023-12-08,20231208T104421_20231208T104431_T31TCH,,20231208T104421_20231208T104431_T31TCH,165.541450386071,23.110117349555097,SENTINEL_2,,,
49.524462,COPERNICUS/S2_SR_HARMONIZED/20231211T105431_20231211T105433_T31TCH,,2023-12-11,20231211T105431_20231211T105433_T31TCH,,20231211T105431_20231211T105433_T31TCH,167.723082034529,23.197385750862907,SENTINEL_2,,,
55.61673,COPERNICUS/S2_SR_HARMONIZED/20231213T104339_20231213T104341_T31TCH,,2023-12-13,20231213T104339_20231213T104341_T31TCH,,20231213T104339_20231213T104341_T31TCH,165.092545999303,22.582568813234005,SENTINEL_2,,,
67.32,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20231215,0.9843236,2023-12-15,1_2_LC08_198030_20231215,,LC08_198030_20231215,162.35691193,21.54522873,LANDSAT_8,OLI_TIRS,198,30
0.016871,COPERNICUS/S2_SR_HARMONIZED/20231216T105349_20231216T105350_T31TCH,,2023-12-16,20231216T105349_20231216T105350_T31TCH,,20231216T105349_20231216T105350_T31TCH,167.216590842442,22.792020306421193,SENTINEL_2,,,
0.060081,COPERNICUS/S2_SR_HARMONIZED/20231218T104441_20231218T104440_T31TCH,,2023-12-18,20231218T104441_20231218T104440_T31TCH,,20231218T104441_20231218T104440_T31TCH,164.552740288504,22.228867028687205,SENTINEL_2,,,
84.995347,COPERNICUS/S2_SR_HARMONIZED/20231221T105441_20231221T105744_T31TCH,,2023-12-21,20231221T105441_20231221T105744_T31TCH,,20231221T105441_20231221T105744_T31TCH,166.625811625786,22.565337419236002,SENTINEL_2,,,
39.46,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20231223,0.9836406,2023-12-23,2_LC09_198030_20231223,,LC09_198030_20231223,161.47669356,21.16228199,LANDSAT_9,OLI_TIRS,198,30
16.840519,COPERNICUS/S2_SR_HARMONIZED/20231223T104349_20231223T104351_T31TCH,,2023-12-23,20231223T104349_20231223T104351_T31TCH,,20231223T104349_20231223T104351_T31TCH,163.985387010218,22.064804049857003,SENTINEL_2,,,
64.24228,COPERNICUS/S2_SR_HARMONIZED/20231226T105359_20231226T105355_T31TCH,,2023-12-26,20231226T105359_20231226T105355_T31TCH,,20231226T105359_20231226T105355_T31TCH,166.028638633492,22.532115413606803,SENTINEL_2,,,
97.350228,COPERNICUS/S2_SR_HARMONIZED/20231228T104441_20231228T104441_T31TCH,,2023-12-28,20231228T104441_20231228T104441_T31TCH,,20231228T104441_20231228T104441_T31TCH,163.33753795837,22.079756241404993,SENTINEL_2,,,
90.729934,COPERNICUS/S2_SR_HARMONIZED/20231231T105441_20231231T105442_T31TCH,,2023-12-31,20231231T105441_20231231T105442_T31TCH,,20231231T105441_20231231T105442_T31TCH,165.361089242169,22.679977828306505,SENTINEL_2,,,
85.33,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20231231,0.9833256,2023-12-31,1_2_LC08_198030_20231231,,LC08_198030_20231231,160.42872912,21.24359244,LANDSAT_8,OLI_TIRS,198,30
91.129023,COPERNICUS/S2_SR_HARMONIZED/20240102T104349_20240102T104343_T31TCH,,2024-01-02,20240102T104349_20240102T104343_T31TCH,,20240102T104349_20240102T104343_T31TCH,162.687458872559,22.2887911008076,SENTINEL_2,,,
91.736603,COPERNICUS/S2_SR_HARMONIZED/20240105T105339_20240105T105340_T31TCH,,2024-01-05,20240105T105339_20240105T105340_T31TCH,,20240105T105339_20240105T105340_T31TCH,164.702864917209,23.0211491589382,SENTINEL_2,,,
83.593071,COPERNICUS/S2_SR_HARMONIZED/20240107T104431_20240107T104432_T31TCH,,2024-01-07,20240107T104431_20240107T104432_T31TCH,,20240107T104431_20240107T104432_T31TCH,161.981327287515,22.676741213760494,SENTINEL_2,,,
74.42,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20240108,0.9833794,2024-01-08,2_LC09_198030_20240108,,LC09_198030_20240108,159.34179575,21.81251489,LANDSAT_9,OLI_TIRS,198,30
94.90242,COPERNICUS/S2_SR_HARMONIZED/20240110T105421_20240110T105435_T31TCH,,2024-01-10,20240110T105421_20240110T105435_T31TCH,,20240110T105421_20240110T105435_T31TCH,164.003797952847,23.541392448087294,SENTINEL_2,,,
10.300335,COPERNICUS/S2_SR_HARMONIZED/20240112T104319_20240112T104318_T31TCH,,2024-01-12,20240112T104319_20240112T104318_T31TCH,,20240112T104319_20240112T104318_T31TCH,161.291637633065,23.254673721053706,SENTINEL_2,,,
68.44,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20240116,0.9837016,2024-01-16,1_2_LC08_198030_20240116,,LC08_198030_20240116,158.16260169,22.83390248,LANDSAT_8,OLI_TIRS,198,30
99.645299,COPERNICUS/S2_SR_HARMONIZED/20240117T104351_20240117T104428_T31TCH,,2024-01-17,20240117T104351_20240117T104428_T31TCH,,20240117T104351_20240117T104428_T31TCH,160.569565105532,24.003004413757296,SENTINEL_2,,,
6.502327,COPERNICUS/S2_SR_HARMONIZED/20240120T105341_20240120T105433_T31TCH,,2024-01-20,20240120T105341_20240120T105433_T31TCH,,20240120T105341_20240120T105433_T31TCH,162.653141603456,25.1227883495104,SENTINEL_2,,,
49.754459,COPERNICUS/S2_SR_HARMONIZED/20240122T104249_20240122T104244_T31TCH,,2024-01-22,20240122T104249_20240122T104244_T31TCH,,20240122T104249_20240122T104244_T31TCH,159.918014963865,24.937246580984294,SENTINEL_2,,,
52.06,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20240124,0.9843117,2024-01-24,2_LC09_198030_20240124,,LC09_198030_20240124,157.05505338,24.31540848,LANDSAT_9,OLI_TIRS,198,30
0.000345,COPERNICUS/S2_SR_HARMONIZED/20240125T105239_20240125T105234_T31TCH,,2024-01-25,20240125T105239_20240125T105234_T31TCH,,20240125T105239_20240125T105234_T31TCH,162.046350342669,26.1741914697579,SENTINEL_2,,,
3.598598,COPERNICUS/S2_SR_HARMONIZED/20240127T104311_20240127T104428_T31TCH,,2024-01-27,20240127T104311_20240127T104428_T31TCH,,20240127T104311_20240127T104428_T31TCH,159.235623121902,26.020889062113497,SENTINEL_2,,,
50.117517,COPERNICUS/S2_SR_HARMONIZED/20240130T105301_20240130T105437_T31TCH,,2024-01-30,20240130T105301_20240130T105437_T31TCH,,20240130T105301_20240130T105437_T31TCH,161.423968646568,27.370803586970297,SENTINEL_2,,,
87.68,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20240201,0.9852904,2024-02-01,1_2_LC08_198030_20240201,,LC08_198030_20240201,155.91830571,26.18282255,LANDSAT_8,OLI_TIRS,198,30
96.115494,COPERNICUS/S2_SR_HARMONIZED/20240201T104159_20240201T104520_T31TCH,,2024-02-01,20240201T104159_20240201T104520_T31TCH,,20240201T104159_20240201T104520_T31TCH,158.606538565931,27.263516956231797,SENTINEL_2,,,
1.518479,COPERNICUS/S2_SR_HARMONIZED/20240204T105139_20240204T105432_T31TCH,,2024-02-04,20240204T105139_20240204T105432_T31TCH,,20240204T105139_20240204T105432_T31TCH,160.862618564086,28.7176405810662,SENTINEL_2,,,
56.012517,COPERNICUS/S2_SR_HARMONIZED/20240206T104221_20240206T104338_T31TCH,,2024-02-06,20240206T104221_20240206T104338_T31TCH,,20240206T104221_20240206T104338_T31TCH,157.993253422613,28.643134967338902,SENTINEL_2,,,
93.08151,COPERNICUS/S2_SR_HARMONIZED/20240209T105211_20240209T105437_T31TCH,,2024-02-09,20240209T105211_20240209T105437_T31TCH,,20240209T105211_20240209T105437_T31TCH,160.31655449593,30.1912372384988,SENTINEL_2,,,
81.513703,COPERNICUS/S2_SR_HARMONIZED/20240211T104059_20240211T104456_T31TCH,,2024-02-11,20240211T104059_20240211T104456_T31TCH,,20240211T104059_20240211T104456_T31TCH,157.437089385626,30.1567772475871,SENTINEL_2,,,
10.475039,COPERNICUS/S2_SR_HARMONIZED/20240214T105049_20240214T105801_T31TCH,,2024-02-14,20240214T105049_20240214T105801_T31TCH,,20240214T105049_20240214T105801_T31TCH,159.84334070368,31.790171324743497,SENTINEL_2,,,
99.999958,COPERNICUS/S2_SR_HARMONIZED/20240216T104121_20240216T104236_T31TCH,,2024-02-16,20240216T104121_20240216T104236_T31TCH,,20240216T104121_20240216T104236_T31TCH,156.883086373693,31.775073830897,SENTINEL_2,,,
40.43,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20240217,0.9880375,2024-02-17,1_2_LC08_198030_20240217,,LC08_198030_20240217,153.89765107,30.9656852,LANDSAT_8,OLI_TIRS,198,30
80.95839,COPERNICUS/S2_SR_HARMONIZED/20240219T105111_20240219T105341_T31TCH,,2024-02-19,20240219T105111_20240219T105341_T31TCH,,20240219T105111_20240219T105341_T31TCH,159.376484291474,33.4840776173688,SENTINEL_2,,,
88.70855,COPERNICUS/S2_SR_HARMONIZED/20240221T103959_20240221T104315_T31TCH,,2024-02-21,20240221T103959_20240221T104315_T31TCH,,20240221T103959_20240221T104315_T31TCH,156.391438209155,33.4987132547896,SENTINEL_2,,,
69.780684,COPERNICUS/S2_SR_HARMONIZED/20240224T104939_20240224T105529_T31TCH,,2024-02-24,20240224T104939_20240224T105529_T31TCH,,20240224T104939_20240224T105529_T31TCH,158.975153399485,35.2716608156259,SENTINEL_2,,,
98.57,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20240225,0.9897401,2024-02-25,2_LC09_198030_20240225,,LC09_198030_20240225,153.05068689,33.77312843,LANDSAT_9,OLI_TIRS,198,30
50.984579,COPERNICUS/S2_SR_HARMONIZED/20240226T104011_20240226T104121_T31TCH,,2024-02-26,20240226T104011_20240226T104121_T31TCH,,20240226T104011_20240226T104121_T31TCH,155.914461255399,35.3007212941185,SENTINEL_2,,,
0.037754,COPERNICUS/S2_SR_HARMONIZED/20240229T105001_20240229T105231_T31TCH,,2024-02-29,20240229T105001_20240229T105231_T31TCH,,20240229T105001_20240229T105231_T31TCH,158.602529987053,37.1306168106667,SENTINEL_2,,,
97.6322,COPERNICUS/S2_SR_HARMONIZED/20240302T103839_20240302T103840_T31TCH,,2024-03-02,20240302T103839_20240302T103840_T31TCH,,20240302T103839_20240302T103840_T31TCH,155.462830259858,37.1703946723511,SENTINEL_2,,,
41.59,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20240304,0.9917013,2024-03-04,1_2_LC08_198030_20240304,,LC08_198030_20240304,152.15691729,36.73345849,LANDSAT_8,OLI_TIRS,198,30
58.586788,COPERNICUS/S2_SR_HARMONIZED/20240305T104819_20240305T105512_T31TCH,,2024-03-05,20240305T104819_20240305T105512_T31TCH,,20240305T104819_20240305T105512_T31TCH,158.237982907425,39.0429829548811,SENTINEL_2,,,
80.014884,COPERNICUS/S2_SR_HARMONIZED/20240307T103911_20240307T104021_T31TCH,,2024-03-07,20240307T103911_20240307T104021_T31TCH,,20240307T103911_20240307T104021_T31TCH,155.060259274545,39.1003286912625,SENTINEL_2,,,
51.558554,COPERNICUS/S2_SR_HARMONIZED/20240310T104841_20240310T105043_T31TCH,,2024-03-10,20240310T104841_20240310T105043_T31TCH,,20240310T104841_20240310T105043_T31TCH,157.946056968297,41.0091378390911,SENTINEL_2,,,
33.068857,COPERNICUS/S2_SR_HARMONIZED/20240312T103729_20240312T104806_T31TCH,,2024-03-12,20240312T103729_20240312T104806_T31TCH,,20240312T103729_20240312T104806_T31TCH,154.635450397956,41.0581555753325,SENTINEL_2,,,
35.62,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20240312,0.9938007,2024-03-12,2_LC09_198030_20240312,,LC09_198030_20240312,151.4108036,39.84895354,LANDSAT_9,OLI_TIRS,198,30
14.294998,COPERNICUS/S2_SR_HARMONIZED/20240315T104709_20240315T105537_T31TCH,,2024-03-15,20240315T104709_20240315T105537_T31TCH,,20240315T104709_20240315T105537_T31TCH,157.634916115666,42.9943109189375,SENTINEL_2,,,
66.658413,COPERNICUS/S2_SR_HARMONIZED/20240317T103751_20240317T103905_T31TCH,,2024-03-17,20240317T103751_20240317T103905_T31TCH,,20240317T103751_20240317T103905_T31TCH,154.259354302674,43.0472576535505,SENTINEL_2,,,
67.41,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20240320,0.9959488,2024-03-20,1_2_LC08_198030_20240320,,LC08_198030_20240320,150.5410627,42.98258665,LANDSAT_8,OLI_TIRS,198,30
63.604116,COPERNICUS/S2_SR_HARMONIZED/20240320T104741_20240320T104830_T31TCH,,2024-03-20,20240320T104741_20240320T104830_T31TCH,,20240320T104741_20240320T104830_T31TCH,157.364024904455,44.997085869664,SENTINEL_2,,,
50.682998,COPERNICUS/S2_SR_HARMONIZED/20240322T103639_20240322T104640_T31TCH,,2024-03-22,20240322T103639_20240322T104640_T31TCH,,20240322T103639_20240322T104640_T31TCH,153.864335325677,45.0368676916549,SENTINEL_2,,,
97.984016,COPERNICUS/S2_SR_HARMONIZED/20240325T104639_20240325T105612_T31TCH,,2024-03-25,20240325T104639_20240325T105612_T31TCH,,20240325T104639_20240325T105612_T31TCH,157.074868153174,46.9919771849063,SENTINEL_2,,,
95.915025,COPERNICUS/S2_SR_HARMONIZED/20240327T103641_20240327T104857_T31TCH,,2024-03-27,20240327T103641_20240327T104857_T31TCH,,20240327T103641_20240327T104857_T31TCH,153.45975520325,47.0169502298774,SENTINEL_2,,,
39.67,LANDSAT/LC09/C02/T1_TOA/LC09_198030_20240328,0.9982072,2024-03-28,2_LC09_198030_20240328,,LC09_198030_20240328,149.7809173,46.14515231,LANDSAT_9,OLI_TIRS,198,30
43.779778,COPERNICUS/S2_SR_HARMONIZED/20240330T104621_20240330T105546_T31TCH,,2024-03-30,20240330T104621_20240330T105546_T31TCH,,20240330T104621_20240330T105546_T31TCH,156.769635972303,48.967793702043,SENTINEL_2,,,
69.650996,COPERNICUS/S2_SR_HARMONIZED/20240401T103619_20240401T104728_T31TCH,,2024-04-01,20240401T103619_20240401T104728_T31TCH,,20240401T103619_20240401T104728_T31TCH,153.018848901821,48.969684190341,SENTINEL_2,,,
48.019525,COPERNICUS/S2_SR_HARMONIZED/20240404T104619_20240404T105739_T31TCH,,2024-04-04,20240404T104619_20240404T105739_T31TCH,,20240404T104619_20240404T105739_T31TCH,156.431132219871,50.9097061800211,SENTINEL_2,,,
36.11,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20240405,1.0005478,2024-04-05,1_2_LC08_198030_20240405,,LC08_198030_20240405,148.77276591,49.1899843,LANDSAT_8,OLI_TIRS,198,30
97.713006,COPERNICUS/S2_SR_HARMONIZED/20240406T103621_20240406T104427_T31TCH,,2024-04-06,20240406T103621_20240406T104427_T31TCH,,20240406T103621_20240406T104427_T31TCH,152.540739511369,50.8833288807924,SENTINEL_2,,,
